dialogue_2001_99879174787a4dfbab025c7d1cc64db051bc3fc7	Этапы Создания Специализированного Словаря для Системы Промт на Заказ	http://www.dialog-21.ru/digest/2001/articles/svetova/
dialogue_2001_9cf32f568b4bc257bcb6e4780e0c6e4ecc4e0485	О Спектрах Гласных на Периферии Слуха	http://www.dialog-21.ru/digest/2001/articles/dubrovsky/
dialogue_2001_9fa91c42ab504911f962eed056dc00da426f14d3	Бессловарный Сетевой Морфологический Тегер	http://www.dialog-21.ru/digest/2001/articles/dokvadze/
dialogue_2001_a4d8a976c6d392d0a1d408936073841b7f7980f1	Сегментация Слитного Текста от Слитной Речи	http://www.dialog-21.ru/digest/2001/articles/shishkov/
dialogue_2001_a7ce2ac05a1a6ab73a53275f6340ff5464c183d2	Типы Видовой Связи	http://www.dialog-21.ru/digest/2001/articles/zaliznyak/
dialogue_2001_a8835164281ef042f4b46763916b1c2d277eccc2	Деривация Литературных и Жаргонных Метафорических Значений в Русском Языке	http://www.dialog-21.ru/digest/2001/articles/rozina/
dialogue_2001_aeef54ecc2e0a07dd387c201f52d703d1fda5902	Описание Структуры Дискурса в Рамках Теории Риторической Структуры: Применение на Русском Материале	http://www.dialog-21.ru/digest/2001/articles/litvinenko/
dialogue_2001_af569c550e6bf614263ebd056704f18b1c3aafb6	Систематика Языков Мира и Базы Данных в Интернете	http://www.dialog-21.ru/digest/2001/articles/koryakov/
dialogue_2001_b56e0bff6d127cf906a2c197aa138bdd8079300d	Разработка Системы Понимания Устной Речи в Диалоге	http://www.dialog-21.ru/digest/2001/articles/razumikhin/
dialogue_2001_b684efa5460f4557b231179798aa1f85e263ba13	Модель Сегментации Русского Предложения	http://www.dialog-21.ru/digest/2001/articles/kobzareva/
dialogue_2001_ba79e764575917568be59d5a8f48825481a5e04b	Обзор Методов Кластеризации Текстовой Информации	http://www.dialog-21.ru/digest/2001/articles/kirichenko/
dialogue_2001_bc74b807f7f89083d53f44c1cfd9cb5de1cf0823	Improvement and Evaluation of an On-line Auto Attendant System	http://www.dialog-21.ru/digest/2001/articles/shieh/
dialogue_2001_bcd85ea6c118cebbb3d8153967e3c16e9691f0a6	О Языковых Контурах Портрета Социальной Личности	http://www.dialog-21.ru/digest/2001/articles/semenova/
dialogue_2001_be5965236f4b880a205e758e9471ee7a42ba4418	Грузинский Спелчекер на Базе Двунаправленного Морфологического Процессора	http://www.dialog-21.ru/digest/2001/articles/marvelani/
dialogue_2001_be5b6f58ad0e6f5b5768710dd412b724f4f1ddd4	Re-fine: Средство Интеллектуального Анализа Текстовна Основе Методологии Воссоздания Объектов	http://www.dialog-21.ru/digest/2001/articles/demin/
dialogue_2001_c04cecb39ea96207d5e20911ba689626abe9ddbf	Имена и Дескрипции	http://www.dialog-21.ru/digest/2001/articles/vorontsova/
dialogue_2001_c19472cc120550702802d276717f887c4cbfea1a	Наука о Сопротивлении Материалов, или Прилагательные Прочный и Крепкий	http://www.dialog-21.ru/digest/2001/articles/spiridonova/
dialogue_2001_c784b52895344efd4d669cfb0c403f92fe21ca64	Анализ Аргументативного Эффекта Оценочной Семантики в Естественном Языке (На Материале Американских Текстов)	http://www.dialog-21.ru/digest/2001/articles/gavenko/
dialogue_2001_c7caa3d5956b053e84499e773281ec5c61ec7b0e	Лингвистический Процессор для Автоматического Выявления из Текстов Значимой Информации с ее Компоновкой в Рамках Указанных Шаблонов.	http://www.dialog-21.ru/digest/2001/articles/kuznetsov/
dialogue_2001_ca01458642bfbcf36e825181cf7dba645f48eac4	Семантическая Сеть Предлога на	http://www.dialog-21.ru/digest/2001/articles/kustova/
dialogue_2001_cc92cc53022149b217f5c46a1c58ccf6f29d5786	Типы Конструкций со Счетными Словами	http://www.dialog-21.ru/digest/2001/articles/lander/
dialogue_2001_d08694b6e4c80e0cf5f516b4eda6e9b0c44c4280	A Locative-question Answering System	http://www.dialog-21.ru/digest/2001/articles/denand/
dialogue_2001_d116e5f2d484e9305f0e7a8018ca7a3681df84b2	Об Электронном Словаре Сочетаемости Сложносочиненных и Сложноподчиненных Предложений	http://www.dialog-21.ru/digest/2001/articles/agranat/
dialogue_2001_d9c5a20ff0efa37e049a6c8614ecca533bc1d2fc	О Влиянии Типов Видовых Противопоставлений Подчиненного Предиката на Семантическую Интерпретацию Конструкций с Предикативом нельзя	http://www.dialog-21.ru/digest/2001/articles/trub/
dialogue_2001_e0941537ad3cef196c9f476bd7a33d65fe9c626e	Действие и Слово	http://www.dialog-21.ru/digest/2001/articles/kozlov/
dialogue_2001_e30c8f113c02cd1604ae5f2154575e65d507efb4	Выражение Уважительностис Помощью Личных Местоименийв Ряде Европейских Языков	http://www.dialog-21.ru/digest/2001/articles/bolshakov/
dialogue_2001_e9a41bc663a465d65dd13aaab15955e69daf9d79	Корпусная Репрезентация Семантических Ролей Глаголов	http://www.dialog-21.ru/digest/2001/articles/pekar/
dialogue_2001_eb6eb671c29c43263c6c62f4b85177f316a5d8c9	Графическое Представление Информации в Проблемах Принятия Решений	http://www.dialog-21.ru/digest/2001/articles/valkman/
dialogue_2001_f3f2fdb515d1d9e1a3fef4b5103484b990554998	Союзы и и а и Современная Семантическая Теория	http://www.dialog-21.ru/digest/2001/articles/uryson/
dialogue_2001_f494c3874b3df04608ab314a1acd3f6fc0a731e4	Задумаемся о Последствиях	http://www.dialog-21.ru/digest/2001/articles/boguslavskaya/
dialogue_2001_f4984a4d5e9c669f89e4c3d3997fe343ba13af7a	Лексика со Значением Отражения Света	http://www.dialog-21.ru/digest/2001/articles/krylova/
dialogue_2001_f5198581c80cc5606f0f4cfc45c31c3582856299	Лемматизация Слов Русского Языка в Применении к Распознаванию Слитной Речи	http://www.dialog-21.ru/digest/2001/articles/savvina/
dialogue_2001_f6c1651c52eda1aa60ed9ae5dd409a6e97c12479	Принципы Формулирования Правил Русской Грамматики для Автоматизированной Системы Обучения	http://www.dialog-21.ru/digest/2001/articles/butorina/
dialogue_2001_f9408ada15c5c57434555862c64d957fd1d8a290	К Построению Модели Речевого Воздействия	http://www.dialog-21.ru/digest/2001/articles/borisova/
dialogue_2001_fa10f2b52138b38ad72b971021c9592244c57e21	Визуальное Структурирование Курсов Дистанционного Обучения как Когнитивный Инструмент: на Примере Нейролингвистики	http://www.dialog-21.ru/digest/2001/articles/gavrilova/
dialogue_2001_fc5e14080825aebd64581114bf36f93dd863266d	Некоторые Вопросы Пополнения Морфологического Словаря Терминами Предметной Области	http://www.dialog-21.ru/digest/2001/articles/kanevsky/
dialogue_2001_fd2a6c1cbbbcf6673fa558011b5a6f7c5ebf98b0	Речевые Корпусы (Опыт Разработки и Использование)	http://www.dialog-21.ru/digest/2001/articles/krivnova/
dialogue_2001_ff33a3003bbec80e2669835a11139d811d908757	Базовые Категории Формы Физических Объектов в Языках Мира: Семантический Анализ Классификаторов	http://www.dialog-21.ru/digest/2001/articles/gilyarova/
dialogue_2002_023b2ba089aed39ad3b20ffc0b5781a32649862d	К Вопросу о Значении Японских Союзовsoshite, Soo Shite и Koo Shite	http://www.dialog-21.ru/digest/2002/articles/bronnikova/
dialogue_2002_030157994a0f76da19763c27c0a5d22156362271	Когнитивный Анализ Ассоциативного Поля (Мотивация, Фокус Внимания, Фигура и Фон, Подлежащее Предложения)	http://www.dialog-21.ru/digest/2002/articles/mironova/
dialogue_2002_081987f9417bf67ba3d26a4c9c40556b30d7460b	О Принципах Построения Компьютерного Словаря Общенаучной Лексики	http://www.dialog-21.ru/digest/2002/articles/bolshakova/
dialogue_2002_08433615868519a4759b9ef21722cccb8ef82234	Семантика без Синтаксиса	http://www.dialog-21.ru/digest/2002/articles/bronnikov/
dialogue_2002_089039dda77d237d071923212a5582396e2928e4	Метафорические Модели и Оппозиция «Свой - Чужой» как Способ Описания Языковой Картины Мира России в Немецкой Периодической Печати	http://www.dialog-21.ru/digest/2002/articles/santsevitch/
dialogue_2002_08e898c91a3035f7efef659206a9fb5efc3df492	О Когнитивной Лингвистике и Семантике Термина “Когнитивный”	http://www.dialog-21.ru/digest/2002/articles/pisarenko/
dialogue_2002_091540154163c30168b3b3787c2cfd91786a965f	Функциональная Семантика в Компьютерных Решениях	http://www.dialog-21.ru/digest/2002/articles/kozerenko/
dialogue_2002_09d59b8be66cd575e366b1a08fd895fed400b74c	Интеллектуальная Метапоисковая Система	http://www.dialog-21.ru/digest/2002/articles/kurshev/
dialogue_2002_0d37c2014a8bb0b36c4587763d6fad60331ace55	Корпус Текстов как Реализация Объектно-ориентированной Парадигмы	http://www.dialog-21.ru/digest/2002/articles/rykov/
dialogue_2002_0fb9e60a244b013b10839d526da5c44c2c8f5953	«непризнанный Язык» (Язык Жестов Глухих и Компьютерная Лингвистика)	http://www.dialog-21.ru/digest/2002/articles/voskresenskyi/
dialogue_2002_101b2bdfbe0f05703fa3a849de617fbdc0cd2f5e	База Знаний Мет	http://www.dialog-21.ru/digest/2002/articles/ovanesbekov/
dialogue_2002_1089cec78fadd854a5682a22c653e9312fa88c2c	Гиперсловари на Базе Системы “Абриаль”	http://www.dialog-21.ru/digest/2002/articles/packin/
dialogue_2002_12773121efeee97b3a25db68063cdff4e384025c	Новые Материалы к “Аспектологическому Словарю Русского Языка”*	http://www.dialog-21.ru/digest/2002/articles/zaliznyak/
dialogue_2002_1278cd2b6bcea491ef72101cf6f227cbfc664289	Синтезатор Татарской Речи: Вопросы Транскрипции Заимствований и Планирования Языка	http://www.dialog-21.ru/digest/2002/articles/ibragimov/
dialogue_2002_1289385f696ec869fef00cc5843a1c5fd96dc695	Структурная Модель Прагматики Диалога на Основе Фрактальной Модели “интеллект–окружающая Среда”	http://www.dialog-21.ru/digest/2002/articles/shchepin/
dialogue_2002_142141991ce299bf6f2a74e154d6c4aa63ab7412	Модели Лингвистического Транслятора	http://www.dialog-21.ru/digest/2002/articles/khahalin1/
dialogue_2002_162f15ba2d7d8fc335c100ad0035ccc6e79cc5a5	Русские и Арабские Симптоматические Выражения, Обозначающие Радость	http://www.dialog-21.ru/digest/2002/articles/ruderman/
dialogue_2002_16a7a57657a22d4d4be15bf7aa30247c76d66fcb	Некнижные Синтаксические Конструкции в Бытовых Документах Второй Половины Xviii Века (Явления, не Связанные с Актуальным Членением Предложения)	http://www.dialog-21.ru/digest/2002/articles/yarin/
dialogue_2002_189f5dd4351f966d86f836462283ef485f0255cd	Разработка Формализма для Описания Сегментных Морфологических Процессов в Германских Языках и его Компьютерная Реализация	http://www.dialog-21.ru/digest/2002/articles/perekrestenko/
dialogue_2002_1b4ee451c131c62623d471e2eb068ea896eeddfb	Структура Семантического Поля Эмоций в Русском Языке	http://www.dialog-21.ru/digest/2002/articles/solovyev/
dialogue_2002_2148e452c1672ea3a111872bba20efe53c6f465f	Боль и Части Человеческого Тела	http://www.dialog-21.ru/digest/2002/articles/sadovnikova/
dialogue_2002_23a7fa2df9bb8e4fbf9262e85f4f7c12255ff1f2	Практическая Транскрипция Фамильно-именных Групп для Машиночитаемых Документов	http://www.dialog-21.ru/digest/2002/articles/bondarenko/
dialogue_2002_2748b3795704d56533a723dbf63cd9d7da44265f	Фрагментационный Анализ Русского Предложения в Системе Artefact	http://www.dialog-21.ru/digest/2002/articles/gershenzon/
dialogue_2002_27b321b31ac42e0a5396a2ee4b752ceb737491f0	Дискурсивный Маркер или Средство Синтаксической Связи: Частица Та в Чувашском и Татарском Языках	http://www.dialog-21.ru/digest/2002/articles/pazelskaya/
dialogue_2002_28a23a5f33a3cba73f965f8de3102618b45a5efb	Универсальное Терминологическое Пространство	http://www.dialog-21.ru/digest/2002/articles/malkovsky/
dialogue_2002_2bf2e80545e878e0b0c28a97eaeb943ed7ff4298	Употребление Возвратных Местоимений в Полипредикативных Конструкциях с Экспериециальными Глаголами (На Материале Марийского Языка)	http://www.dialog-21.ru/digest/2002/articles/volkova/
dialogue_2002_2c224375a518934aa6c0f942d7188f88b93131c1	Именные Группы в Русских Дистрибутивных Конструкциях с Предлогом “По”	http://www.dialog-21.ru/digest/2002/articles/rubinstein/
dialogue_2002_2cac21d3c083446e56c1b28ce1581d9eceefbffc	Структура Полисемии Союза если	http://www.dialog-21.ru/digest/2002/articles/uryson/
dialogue_2002_2f4e838ff0f689172e8e62a9dc0a168aaf03c516	Инструментальный Анализ Фонетического Строя Исчезающего Языка	http://www.dialog-21.ru/digest/2002/articles/kazakevichzacharov/
dialogue_2002_3096502f2fb57b6d2244abc559ef634a5c4bdec7	Автоматический Орфографический Словарь Русского Языка (Глагольный Компонент)	http://www.dialog-21.ru/digest/2002/articles/chikoidze/
dialogue_2002_30dda28eac767fe44fb1b1f553d32c6dc1ac221b	Опыт Контекстно-семантического Описания Дискурсивного Маркера ну	http://www.dialog-21.ru/digest/2002/articles/fedenko/
dialogue_2002_39069803c5779c8acd8639bbb00fdae5781bc2d9	Аналитические Конструкции с Глаголом “Делать”: Типологический Обзор	http://www.dialog-21.ru/digest/2002/articles/reznikov/
dialogue_2002_3bb1061aff763c631b4b1c2fc6de08f2c3a37b6b	Соотношение Морфологического Анализа и Морфологического Синтеза	http://www.dialog-21.ru/digest/2002/articles/gankin/
dialogue_2002_3cfef839e4ee7f710564f2df7b95109aae5af197	Анализ Понятия «Графический Образ»	http://www.dialog-21.ru/digest/2002/articles/valkman/
dialogue_2002_3d373f1a2d83cab2ad97d685f64bf473b8240fb3	Пресуппозиционный Компонент Общения и его Прикладное Моделирование	http://www.dialog-21.ru/digest/2002/articles/vybornova/
dialogue_2002_43624a782049af712e0647b8b2b1b86623593045	Статистический Анализ Текстов как Средство Автоматического Построения Морфологической Модели Языка	http://www.dialog-21.ru/digest/2002/articles/sinelnikov/
dialogue_2002_43e8ec12765164fc26d1f2acad86073811fcdf1a	Об Автоматизации Составления Словарей Ложной Омонимии Флексий	http://www.dialog-21.ru/digest/2002/articles/mishchenko/
dialogue_2002_4419945689b9f937bc56f1b79de8b6de279c9552	Теон-2: от Тезауруса к Онтологии и Обратно	http://www.dialog-21.ru/digest/2002/articles/narinyani/
dialogue_2002_4429e100c6e31698ccc16947a34c678d0ab67d7b	Некоторые Вопросы Пополнения Семантического Словаря Терминами Предметной Области	http://www.dialog-21.ru/digest/2002/articles/kanevsky/
dialogue_2002_44a1f9cda1797dcd3b84eee0b468a6f761ecaa6a	Лингвистические Знания и Новые Технологии (К Решению Некоторых Практических Задач Специального Назначения)	http://www.dialog-21.ru/digest/2002/articles/potapova/
dialogue_2002_48c3891a1386971f787286d8a9a82b6904466634	Символика Русской Интонации	http://www.dialog-21.ru/digest/2002/articles/kodzasov/
dialogue_2002_4988b9652dd680cfa861c00b281cb05fcc3ff8cc	Предикативное Обстоятельство Времени в Устном Детском Нарративе	http://www.dialog-21.ru/digest/2002/articles/litvinenko/
dialogue_2002_49fe1ed52cf10f8d5fe41da7beb602dba7a14d85	Текст – Функция - Мотив: Программа “Медиатор”	http://www.dialog-21.ru/digest/2002/articles/kozmin/
dialogue_2002_50c9335d6c2d8a259f7bd4d8af4f34e257d6fe2a	Каждая Несчастливая Семья Несчастлива По-своему? Глубинные и Поверхностные Структуры Литературных Прототипов	http://www.dialog-21.ru/digest/2002/articles/smirensky/
dialogue_2002_558d617d3b9c6597f977e18b52ff4b108569ac7a	Построение Расширений Дефолт-логики для Представления Многозначных Предложений	http://www.dialog-21.ru/digest/2002/articles/krizhevskii/
dialogue_2002_5670871c189dea91f14f86bd4627e036eab7e211	On-line Интерфейс на Естественном Языке к Базе Данных по Молекулярной Биологии	http://www.dialog-21.ru/digest/2002/articles/pisarev/
dialogue_2002_586a53fd1369411ce28af3c73f813cd7ee699bde	Автоматическое Пополнение Специализированного Тезаурус	http://www.dialog-21.ru/digest/2002/articles/pekar/
dialogue_2002_5940ae1b06041196e1f63326a4f858cb49d306dc	Индивидуальный Стиль с Точки Зрения Цитат и Интертекста	http://www.dialog-21.ru/digest/2002/articles/meerson/
dialogue_2002_596bd40e5d010acc0bf7e9beab45b3a09ba71180	Исследование Культурной Компоненты Древнееврейского Алфавита	http://www.dialog-21.ru/digest/2002/articles/zlobinskaya/
dialogue_2002_5b44053dd91ae43af47a235a4719752ca79e1504	Тезаурус Русского Языка для Автоматической Обработки Больших Текстовых Коллекций	http://www.dialog-21.ru/digest/2002/articles/loukashevich/
dialogue_2002_5cc807eab943442070636d26a6e1508f16910a08	Метод Вызванных Потенциалов Мозга в Американской Психолингвистике и его Использование при Решении Проблемы Порядка Слов в Русском Языке	http://www.dialog-21.ru/digest/2002/articles/sekerina/
dialogue_2002_5dab6e93077b6c4b2342196940f35bcf06643e8f	Организация Порталов Знаний на Основе Онтологий	http://www.dialog-21.ru/digest/2002/articles/borovikova/
dialogue_2002_5e0cd6dab9163f65688759dbce49e40a7fd582a9	Дизайн Вопросно-ответной Системы для Поиска Литературных Произведений	http://www.dialog-21.ru/digest/2002/articles/rakitskaya/
dialogue_2002_605b6dbed5a28cd549d1e938637bc3c9d64f3577	Обработка Делового Письма в Системе Документооборота	http://www.dialog-21.ru/digest/2002/articles/kononenko/
dialogue_2002_6078812a5fee2547879ab73b76e9b80925660a87	Фасетная Организация Интернет-каталога и Автоматическая Жанровая Классификация Документов	http://www.dialog-21.ru/digest/2002/articles/braslavsky/
dialogue_2002_6269731b9fe6fc4758f33846a18b13418f7870bb	Коммуникативные Стратегии в Информационно-справочном Диалоге (На Материале Эстонского Корпуса Диалогов)	http://www.dialog-21.ru/digest/2002/articles/koit/
dialogue_2002_6677a197b53302a625d04808c0e5487911b60085	Автоматическое Определение Тематики Большого Необработанного Текстового Массива	http://www.dialog-21.ru/digest/2002/articles/antonov/
dialogue_2002_6679f134c915ebe549b0e4ec3af7dff91994adb0	Морфологическое Описание Языка и Глоссирование Текста: Задачи Лингвиста и Автоматизированной Системы (На Материале Селькупского Языка)	http://www.dialog-21.ru/digest/2002/articles/egorushkin/
dialogue_2002_6a95446f90fb69075cdda56a754daf5293116352	Динамическая Модель Естественного Языка в Системах Пользовательских Интерфейсов	http://www.dialog-21.ru/digest/2002/articles/emelyanov/
dialogue_2002_6ceb561d3e45ab6fbe101c9133078d6e6ee16363	Семантический Поиск Научной Информации: Неоднородные Коммуникативные Компоненты и Цветовая Палитра Объектов Поиска	http://www.dialog-21.ru/digest/2002/articles/zatsman/
dialogue_2002_72c46325ff44e967b825c29b1f7a7adac802369b	Принцип Оккама, Возможные Миры и Машинный Перевод	http://www.dialog-21.ru/digest/2002/articles/vorontsova/
dialogue_2002_738bf12573600af9eb16502548c4b62b870f3682	О Структуре Правил для Автоматизированной Системы Обучения Русскому Языку	http://www.dialog-21.ru/digest/2002/articles/butorina/
dialogue_2002_73bbae43a415861e2851b4bf432278a9315e9c3d	Приоритеты Смыслов в Пространстве Волевых и Естественно-научных Утверждений	http://www.dialog-21.ru/digest/2002/articles/gorbushin/
dialogue_2002_73f8de8410f50b4eb8b53adbe3531d73e9764f3e	Синтаксическая Координация в Диалоге: Миф или Реальность?	http://www.dialog-21.ru/digest/2002/articles/fedorova/
dialogue_2002_763613e1c829e34faf3baa20280baaee78d1ff0f	Построение Компьютерного Тезауруса с Помощью Идеографических Словарей	http://www.dialog-21.ru/digest/2002/articles/antropova/
dialogue_2002_78dc35999ef12725fb51eab3a4eb14f53e4d5280	Словарь для Автоматического Синтеза Речи	http://www.dialog-21.ru/digest/2002/articles/zakharov/
dialogue_2002_79f2562c6e326744f5da71bb8e48a96fc2abb167	Философия Виртуальности в ее Русскоязычном Выражении	http://www.dialog-21.ru/digest/2002/articles/trofimova/
dialogue_2002_7a08ec25ad268621c10533fe459b07eac81aa967	Неточная Редупликация как Средство Выражения Значения Репрезентативной Множественности	http://www.dialog-21.ru/digest/2002/articles/minlos/
dialogue_2002_7b8819eae63427d6fd2d8832d4c00343ec34cc44	Кто такой Снусмумрик, или как Фонетический Облик Клички Животного Влияет на ее Выбор и на Ассоциации, Возникающие при ее Восприятии	http://www.dialog-21.ru/digest/2002/articles/guseva/
dialogue_2002_7d50bd1eb6e19b00f3d54778a32e3e646a9e4f8b	Тaблицы как Вербально-графическая Форма Представления Научных Знаний [1]	http://www.dialog-21.ru/digest/2002/articles/kurchavova/
dialogue_2002_7e6d245ce1907acde5d6c044a4a2824359447161	Модальность Мнения как Иллокутивная Модальность (На Материале Русских и Английских Публицистических Текстов)	http://www.dialog-21.ru/digest/2002/articles/matveev/
dialogue_2002_7f6535c3f17a7c07f1e8ce1c5cb29abadf7ebbd8	Конструкции с Внешним Посессором в Русском Языке: Семантика и Синтаксис Глаголов Физического Контакта	http://www.dialog-21.ru/digest/2002/articles/piskunova/
dialogue_2002_820ae4c7371701e123ebe699085133f842a3e8c7	Информационная Система для Переводчиков	http://www.dialog-21.ru/digest/2002/articles/pominov/
dialogue_2002_858a4b2e260b18c9d65268e18255626afc4b703f	Cognitive Structure of Narrative Discourse: the Analysis of Children’s Night Dream Stories	http://www.philol.msu.ru/~otipl/new/main/people/kibrik-aa/s_publications.html
dialogue_2002_862ff86c97b14361d5129fcfd5c49e267f084a73	О Проекте Лингвистического Процессора для Обработки Информации из Сети Интернет[1]	http://www.dialog-21.ru/digest/2002/articles/pertsova/
dialogue_2002_8641f1e1d244cf74d11c13bf98052f8599a9c705	Технология Фильтрации Содержания для Интернет	http://www.dialog-21.ru/digest/2002/articles/ashmanov/
dialogue_2002_86dbce88875ace2072989982984f265cb61cffde	Обнаружение, Идентификация, Кодирование и Обработка Вопросов в Процессах Решения Задач	http://www.dialog-21.ru/digest/2002/articles/sosnin/
dialogue_2002_8768759320a3cb389362f567f65ab9d1e05c88c9	Прилагательные Функциональной Семантики: Острый и Тупой	http://www.dialog-21.ru/digest/2002/articles/spiridonova/
dialogue_2002_8979fe7e55f269b3bdeac9bbbcaf3329da28a3a5	Lingua – an Architecture for Robust Text Processing in Bulgarian	http://www.dialog-21.ru/digest/2002/articles/totkov/
dialogue_2002_8e81091a18b80337fc552b8f90e5e701a8026439	Озвученный Словарь Говоров Исчезающего Языка	http://www.dialog-21.ru/digest/2002/articles/kazakevich/
dialogue_2002_9136ed2a3d4c9eb1ab25e345b91107fe6d8d2087	Разрешение Неоднозначности Подлежащего во Множественном Числе в Русском Языке: Конструкции с Непереходными Глаголами	http://www.dialog-21.ru/digest/2002/articles/ourioupina/
dialogue_2002_9192629ba7e676b1df9d2b5ba4655fb05b911d1b	Риторическая Структура Текста и Маркеры Порождения Речи	http://www.dialog-21.ru/digest/2002/articles/daragan/
dialogue_2002_937206bc37b4840aab9b22a428ac9d5b0071413a	Технология Представления и Обработки Знаний на Базе Инструментального Средства Имслог-2002	http://www.dialog-21.ru/digest/2002/articles/yankovskaya/
dialogue_2002_95ec453188ac28fa8af193d4c4f0d3989b72eefe	Неполный Синтаксический Анализ Текста в Информационно-поисковых Системах	http://www.dialog-21.ru/digest/2002/articles/ermakov/
dialogue_2002_977c4161efebe2a2da2bc9070b4c366f6dd7790d	Обобщенные Модели Управления. Синтаксический Анализатор на Основе Обобщенных Моделей Управления	http://www.dialog-21.ru/digest/2002/articles/odintsev/
dialogue_2002_993fa2b5562d4eeb0a9b22fb9d2547fd89e3c3ef	Знак в Неформальной Интеллектуальной Системе	http://www.dialog-21.ru/digest/2002/articles/grigoriev/
dialogue_2002_9e41276400b56ea60ef82a4e2489d45f198e8c94	Аспектуальные, Коммуникативные и Сочетаемостные Факторы Интерпретации Конструкций с Предикативом нельзя	http://www.dialog-21.ru/digest/2002/articles/trub/
dialogue_2002_9eb223132594ba9ead594bfdf53f0e7f497a5c21	Формализуемые Аспекты Неудачи в Понимании Текста	http://www.dialog-21.ru/digest/2002/articles/borisova/
dialogue_2002_9f4cdda736cc8a798d780859fe902ca094577317	Семантико-синтаксическое Исследование Соматических Речений (Дейксис и Языковая Картина Мира)	http://www.dialog-21.ru/digest/2002/articles/lazutina/
dialogue_2002_a33dfa691088a5b235b5582c496a88b84e863e31	Wописание Фрагментов с Прямой Речью в Повествовательных Книгах Еврейской Библии	http://www.dialog-21.ru/digest/2002/articles/malis/
dialogue_2002_a5629b05bbc5b48ef6873051fb6a32e198a75135	Технологические Вопросы Подготовки Звуковых Материалов, Предназначенных для Научных Исследований в Среде Интернет	http://www.dialog-21.ru/digest/2002/articles/tscherbakov/
dialogue_2002_a68e15a779de99f80dbcd569a1800ef1c30059c7	О Семантическом Подходе к Классификации Сказочных Текстов	http://www.dialog-21.ru/digest/2002/articles/tumarkina/
dialogue_2002_a699c50596c4d2d6bcd041fb0565ef9fa2958125	Традиционные Газеттиры и Задачи Созданияэлектронных Геобиблиотек	http://www.dialog-21.ru/digest/2002/articles/luneva/
dialogue_2002_a7fd5d738961fbeb1c32c3d3a8c594e32f557db4	Есть ли Орган для Шестого Чувства? Интуиция и ее Синонимы	http://www.dialog-21.ru/digest/2002/articles/iomdinb/
dialogue_2002_ab2968cd7d4413294b44b5c69c97ec980e870495	Естественные Когнитивные Механизмы в Татарском Языке	http://www.dialog-21.ru/digest/2002/articles/suleymanov/
dialogue_2002_abaf95b5c66e73d382e5597c91b8cf56110ece3f	Метафора Мертвая и Метафора Живая:экспериментальный Подход к Паремиологии Дунганского и Китайского Языков	http://www.dialog-21.ru/digest/2002/articles/zevakhina/
dialogue_2002_b43489a3c19b7d8047e61104468bdca4688551d2	Корпусная Оценка Сочетаемости Слов с Использованием Бинарных Аналогий	http://www.dialog-21.ru/digest/2002/articles/demin/
dialogue_2002_b66ac3c6773d99bf212f41b965ec7d201fb112b9	Введение в Теорию Понятий	http://www.dialog-21.ru/digest/2002/articles/chernugov/
dialogue_2002_b8f3a7274eb56feb8ee4cd96a86cafac7b24ff05	Квазиискусственный Язык	http://www.dialog-21.ru/digest/2002/articles/nepejvoda/
dialogue_2002_b9b1a8e1f574bb25fe23adb2aa08d98acc88c662	Вычислительная Модель для Генерации Алгоритмов Построения Хороших Классификационных Тестов и Её Связь с Моделированием Правдоподобных Рассуждений	http://www.dialog-21.ru/digest/2002/articles/naydenova/
dialogue_2002_bcbd60971dcb051f08d9ceba290bcaaa65eef4d3	Анекдоты об Армянском Радио: Структура и Языковые Особенности	http://www.dialog-21.ru/digest/2002/articles/shmeleva/
dialogue_2002_bd045cee61adb123795378981ea0d2e45d6046e9	Динамика Единиц в Семантических Структурах	http://www.dialog-21.ru/digest/2002/articles/leontyeva/
dialogue_2002_c0b0bcb4902c824b53ae6e8d1c85b7e592d6b7c7	Невербальное Поведение Людей в Деловом Общении	http://www.dialog-21.ru/digest/2002/articles/kreidlin/
dialogue_2002_c3167b99adcb0d9868a9c7df8a5d2c1643b9cb8b	Метод для Накопления Биологической Терминологии – Применение Алгоритмов Орфографической Коррекции	http://www.dialog-21.ru/digest/2002/articles/gerasimov/
dialogue_2002_c3936ad5677e01d1d42185af3bdf802bcce54fa9	Дискурсивное Vs. Недискурсивное Знание: Проблемы Описания	http://www.dialog-21.ru/digest/2002/articles/ryabtseva/
dialogue_2002_c4c0f63feb5ca3438ecd8cbc84280e5d5eb733db	Метафорическая Концептуализация Сознания в Русском и Английском Языках	http://www.dialog-21.ru/digest/2002/articles/novoselova/
dialogue_2002_c7be9536848c784ce729b0d0a2ad5022f5a86a27	Компьютер и Эволюция Русской Полиграфической Нормы	http://www.dialog-21.ru/digest/2002/articles/belikov/
dialogue_2002_c892d983251fd4a9aaaa9d3823fd1f5c47efa736	Категория Понимания, или Позиция Слушающего в Речевой Коммуникации	http://www.dialog-21.ru/digest/2002/articles/zaretskaya/
dialogue_2002_ca8ca23a4c4b614e3740b07c8ad328b15aee925e	Существительные со Значением Различия в Русском Языке (Разница, Различие, Отличие, Расхождение Инесходство)	http://www.dialog-21.ru/en/digest/2002/articles/frid/
dialogue_2002_cb40af5441e33fc0affbad9c22aa342a4045b1de	Моделирование Естественно-языковых Текстов с Использованием Объектного Подхода	http://www.dialog-21.ru/digest/2002/articles/chistov/
